gene_id;gene_short_name;gene_type;
ENSMUSG00000035173;Ccdc186;protein_coding;
ENSMUSG00000035181;Heatr5a;protein_coding;
ENSMUSG00000035198;Tubg1;protein_coding;
ENSMUSG00000035202;Lars2;protein_coding;
ENSMUSG00000035203;Epn1;protein_coding;
ENSMUSG00000035212;Leprot;protein_coding;
ENSMUSG00000035215;Lsm7;protein_coding;
ENSMUSG00000035227;Spcs2;protein_coding;
ENSMUSG00000035234;Fam175a;protein_coding;
ENSMUSG00000035242;Oaz1;protein_coding;
ENSMUSG00000035247;Hectd1;protein_coding;
ENSMUSG00000035248;Zcchc6;protein_coding;
ENSMUSG00000035268;Pkig;protein_coding;
ENSMUSG00000035278;Plekhj1;protein_coding;
ENSMUSG00000035297;Cops4;protein_coding;
ENSMUSG00000035311;Gnptab;protein_coding;
ENSMUSG00000035325;Sec31a;protein_coding;
ENSMUSG00000035329;Fbxo33;protein_coding;
ENSMUSG00000035354;Uvrag;protein_coding;
ENSMUSG00000035367;Rmi1;protein_coding;
ENSMUSG00000035376;Ptplb;protein_coding;
ENSMUSG00000035382;Pcsk7;protein_coding;
ENSMUSG00000035392;Dennd1a;protein_coding;
ENSMUSG00000035401;2210018M11Rik;protein_coding;
ENSMUSG00000035437;Rabgap1;protein_coding;
ENSMUSG00000035443;Thyn1;protein_coding;
ENSMUSG00000035469;Rcbtb1;protein_coding;
ENSMUSG00000035476;Tab3;protein_coding;
ENSMUSG00000035478;Mbd3;protein_coding;
ENSMUSG00000035495;Tstd2;protein_coding;
ENSMUSG00000035505;Cox18;protein_coding;
ENSMUSG00000035521;Gnptg;protein_coding;
ENSMUSG00000035529;Prdm4;protein_coding;
ENSMUSG00000035530;Eif1;protein_coding;
ENSMUSG00000035559;Mpv17l2;protein_coding;
ENSMUSG00000035569;Ankrd11;protein_coding;
ENSMUSG00000035572;Dcaf10;protein_coding;
ENSMUSG00000035575;Utp6;protein_coding;
ENSMUSG00000035585;Tsen34;protein_coding;
ENSMUSG00000035595;1600002K03Rik;protein_coding;
ENSMUSG00000035596;Mboat7;protein_coding;
ENSMUSG00000035597;Prpf39;protein_coding;
ENSMUSG00000035601;Trmt10b;protein_coding;
ENSMUSG00000035614;Fam179b;protein_coding;
ENSMUSG00000035620;Ric8b;protein_coding;
ENSMUSG00000035621;Midn;protein_coding;
ENSMUSG00000035623;Rsf1;protein_coding;
ENSMUSG00000035629;1700021K19Rik;protein_coding;
ENSMUSG00000035632;Cnot3;protein_coding;
ENSMUSG00000035642;Aamdc;protein_coding;
ENSMUSG00000035649;Zcchc7;protein_coding;
ENSMUSG00000035666;Gtf3c4;protein_coding;
ENSMUSG00000035673;Sbno2;protein_coding;
ENSMUSG00000035674;Ndufa3;protein_coding;
ENSMUSG00000035704;Alg8;protein_coding;
ENSMUSG00000035754;Wdr18;protein_coding;
ENSMUSG00000035757;Selo;protein_coding;
ENSMUSG00000035762;Tmem161b;protein_coding;
ENSMUSG00000035764;Fbxo45;protein_coding;
ENSMUSG00000035765;Dym;protein_coding;
ENSMUSG00000035770;Dync1li2;protein_coding;
ENSMUSG00000035772;Mrps2;protein_coding;
ENSMUSG00000035790;Cep19;protein_coding;
ENSMUSG00000035828;Pim3;protein_coding;
ENSMUSG00000035840;Lysmd3;protein_coding;
ENSMUSG00000035845;Alg12;protein_coding;
ENSMUSG00000035851;Ythdc1;protein_coding;
ENSMUSG00000035877;Zhx3;protein_coding;
ENSMUSG00000035933;Cog5;protein_coding;
ENSMUSG00000035941;Ibtk;protein_coding;
ENSMUSG00000035949;Fbxw2;protein_coding;
ENSMUSG00000035953;Tmem55b;protein_coding;
ENSMUSG00000035958;Tdp2;protein_coding;
ENSMUSG00000035960;Apex1;protein_coding;
ENSMUSG00000035992;Fnip1;protein_coding;
ENSMUSG00000036002;Fam214b;protein_coding;
ENSMUSG00000036023;Parp2;protein_coding;
ENSMUSG00000036046;5031439G07Rik;protein_coding;
ENSMUSG00000036057;Ptpn23;protein_coding;
ENSMUSG00000036061;Smug1;protein_coding;
ENSMUSG00000036078;Sigmar1;protein_coding;
ENSMUSG00000036087;Slain2;protein_coding;
ENSMUSG00000036097;Fam178a;protein_coding;
ENSMUSG00000036099;Vezt;protein_coding;
ENSMUSG00000036104;Rab3gap1;protein_coding;
ENSMUSG00000036112;Metap2;protein_coding;
ENSMUSG00000036114;Rpp25l;protein_coding;
ENSMUSG00000036120;Rfxank;protein_coding;
ENSMUSG00000036160;Surf6;protein_coding;
ENSMUSG00000036167;Pphln1;protein_coding;
ENSMUSG00000036180;Gatad2a;protein_coding;
ENSMUSG00000036197;Gxylt1;protein_coding;
ENSMUSG00000036199;Ndufa13;protein_coding;
ENSMUSG00000036241;Ube2r2;protein_coding;
ENSMUSG00000036257;Pnpla8;protein_coding;
ENSMUSG00000036275;9530068E07Rik;protein_coding;
ENSMUSG00000036281;Snapc4;protein_coding;
ENSMUSG00000036282;Naa30;protein_coding;
ENSMUSG00000036285;Noa1;protein_coding;
ENSMUSG00000036291;Ap5m1;protein_coding;
ENSMUSG00000036299;BC031181;protein_coding;
ENSMUSG00000036309;Skp1a;protein_coding;
ENSMUSG00000036315;Znrd1;protein_coding;
ENSMUSG00000036323;Srp72;protein_coding;
ENSMUSG00000036333;Kidins220;protein_coding;
ENSMUSG00000036339;Tmem260;protein_coding;
ENSMUSG00000036352;Ubac1;protein_coding;
ENSMUSG00000036371;Serbp1;protein_coding;
ENSMUSG00000036372;Tmem258;protein_coding;
ENSMUSG00000036376;Abt1;protein_coding;
ENSMUSG00000036391;Sec24a;protein_coding;
ENSMUSG00000036427;Gpi1;protein_coding;
ENSMUSG00000036435;Exoc1;protein_coding;
ENSMUSG00000036442;Thap11;protein_coding;
ENSMUSG00000036450;Hif1an;protein_coding;
ENSMUSG00000036499;Eea1;protein_coding;
ENSMUSG00000036501;Fam13b;protein_coding;
ENSMUSG00000036503;Rnf13;protein_coding;
ENSMUSG00000036504;Phpt1;protein_coding;
ENSMUSG00000036513;Commd2;protein_coding;
ENSMUSG00000036529;Sbf1;protein_coding;
ENSMUSG00000036550;Cnot1;protein_coding;
ENSMUSG00000036552;Ermard;protein_coding;
ENSMUSG00000036561;Ppp6r2;protein_coding;
ENSMUSG00000036568;Gltscr1l;protein_coding;
ENSMUSG00000036572;Upf3b;protein_coding;
ENSMUSG00000036580;Spg20;protein_coding;
ENSMUSG00000036613;Tssc1;protein_coding;
ENSMUSG00000036615;Rfxap;protein_coding;
ENSMUSG00000036620;Mgat4b;protein_coding;
ENSMUSG00000036632;Alg5;protein_coding;
ENSMUSG00000036636;Clcn7;protein_coding;
ENSMUSG00000036639;Nudt1;protein_coding;
ENSMUSG00000036644;Tbc1d9b;protein_coding;
ENSMUSG00000036646;Man1b1;protein_coding;
ENSMUSG00000036676;Tmtc3;protein_coding;
ENSMUSG00000036678;Aaas;protein_coding;
ENSMUSG00000036686;Cc2d1a;protein_coding;
ENSMUSG00000036693;Nop14;protein_coding;
ENSMUSG00000036698;Ago2;protein_coding;
ENSMUSG00000036707;Cab39;protein_coding;
ENSMUSG00000036712;Cyld;protein_coding;
ENSMUSG00000036733;Rbm42;protein_coding;
ENSMUSG00000036737;Oxsr1;protein_coding;
ENSMUSG00000036748;Cuedc2;protein_coding;
ENSMUSG00000036779;Papd5;protein_coding;
ENSMUSG00000036810;Cnep1r1;protein_coding;
ENSMUSG00000036835;Psenen;protein_coding;
ENSMUSG00000036840;Siah1a;protein_coding;
ENSMUSG00000036845;Lin37;protein_coding;
ENSMUSG00000036850;Mrpl41;protein_coding;
ENSMUSG00000036860;Mrpl55;protein_coding;
ENSMUSG00000036873;2410004B18Rik;protein_coding;
ENSMUSG00000036893;Ehmt1;protein_coding;
ENSMUSG00000036932;Aifm1;protein_coding;
ENSMUSG00000036934;4921524J17Rik;protein_coding;
ENSMUSG00000036940;Kdm1a;protein_coding;
ENSMUSG00000036975;Tmem177;protein_coding;
ENSMUSG00000036980;Taf6;protein_coding;
ENSMUSG00000036985;Zdhhc9;protein_coding;
ENSMUSG00000036990;Otud4;protein_coding;
ENSMUSG00000037013;Ss18;protein_coding;
ENSMUSG00000037022;Mmaa;protein_coding;
ENSMUSG00000037029;Zfp146;protein_coding;
ENSMUSG00000037058;Paip2;protein_coding;
ENSMUSG00000037070;Rbmxl1;protein_coding;
ENSMUSG00000037072;15-Sep;protein_coding;
ENSMUSG00000037085;Trmt12;protein_coding;
ENSMUSG00000037089;Slc35b2;protein_coding;
ENSMUSG00000037112;Sik2;protein_coding;
ENSMUSG00000037119;D15Ertd621e;protein_coding;
ENSMUSG00000037134;Prmt10;protein_coding;
ENSMUSG00000037149;Ddx1;protein_coding;
ENSMUSG00000037152;Ndufc1;protein_coding;
ENSMUSG00000037190;Cyb561d2;protein_coding;
ENSMUSG00000037197;Rbm17;protein_coding;
ENSMUSG00000037204;Atg101;protein_coding;
ENSMUSG00000037210;Fam193a;protein_coding;
ENSMUSG00000037216;Lipt1;protein_coding;
ENSMUSG00000037221;Mospd3;protein_coding;
ENSMUSG00000037234;Hook3;protein_coding;
ENSMUSG00000037235;Mxd4;protein_coding;
ENSMUSG00000037236;Matr3;protein_coding;
ENSMUSG00000037242;Clic4;protein_coding;
ENSMUSG00000037243;Zfp692;protein_coding;
ENSMUSG00000037257;Aagab;protein_coding;
ENSMUSG00000037260;Hgsnat;protein_coding;
ENSMUSG00000037262;Kin;protein_coding;
ENSMUSG00000037266;Rsrp1;protein_coding;
ENSMUSG00000037270;4932438A13Rik;protein_coding;
ENSMUSG00000037275;Gemin5;protein_coding;
ENSMUSG00000037286;Stag1;protein_coding;
ENSMUSG00000037296;Lsm1;protein_coding;
ENSMUSG00000037300;Ttc13;protein_coding;
ENSMUSG00000037316;Bag4;protein_coding;
ENSMUSG00000037326;Capn15;protein_coding;
ENSMUSG00000037339;Fam53a;protein_coding;
ENSMUSG00000037343;Taf2;protein_coding;
ENSMUSG00000037344;Slc12a9;protein_coding;
ENSMUSG00000037351;Actr1b;protein_coding;
ENSMUSG00000037353;Letmd1;protein_coding;
ENSMUSG00000037355;Uvssa;protein_coding;
ENSMUSG00000037361;Sf3b6;protein_coding;
ENSMUSG00000037369;Kdm6a;protein_coding;
ENSMUSG00000037373;Ctbp1;protein_coding;
ENSMUSG00000037376;Trmt6;protein_coding;
ENSMUSG00000037400;Atp11b;protein_coding;
ENSMUSG00000037415;Ranbp10;protein_coding;
ENSMUSG00000037426;Depdc5;protein_coding;
ENSMUSG00000037434;Slc30a1;protein_coding;
ENSMUSG00000037458;Azin1;protein_coding;
ENSMUSG00000037461;Ints7;protein_coding;
ENSMUSG00000037465;Klf10;protein_coding;
ENSMUSG00000037470;Uggt1;protein_coding;
ENSMUSG00000037475;Thoc2;protein_coding;
ENSMUSG00000037486;Asxl2;protein_coding;
ENSMUSG00000037503;Fam168b;protein_coding;
ENSMUSG00000037514;Pank2;protein_coding;
ENSMUSG00000037519;Ppfia1;protein_coding;
ENSMUSG00000037526;Atg14;protein_coding;
ENSMUSG00000037536;Fbxo34;protein_coding;
ENSMUSG00000037601;Nme1;protein_coding;
ENSMUSG00000037608;Bclaf1;protein_coding;
ENSMUSG00000037640;Zfp60;protein_coding;
ENSMUSG00000037643;Prkci;protein_coding;
ENSMUSG00000037646;Vps13b;protein_coding;
ENSMUSG00000037652;Phc3;protein_coding;
ENSMUSG00000037656;Slc20a2;protein_coding;
ENSMUSG00000037669;1110057K04Rik;protein_coding;
ENSMUSG00000037706;Cd81;protein_coding;
ENSMUSG00000037710;Cisd1;protein_coding;
ENSMUSG00000037720;Tmem33;protein_coding;
ENSMUSG00000037722;Gnpnat1;protein_coding;
ENSMUSG00000037730;Mynn;protein_coding;
ENSMUSG00000037740;Mrps26;protein_coding;
ENSMUSG00000037742;Eef1a1;protein_coding;
ENSMUSG00000037750;Fam222b;protein_coding;
ENSMUSG00000037761;Actr5;protein_coding;
ENSMUSG00000037772;Mrpl23;protein_coding;
ENSMUSG00000037773;Pced1a;protein_coding;
ENSMUSG00000037787;Apopt1;protein_coding;
ENSMUSG00000037791;Phf12;protein_coding;
ENSMUSG00000037805;Rpl10a;protein_coding;
ENSMUSG00000037808;Fam76b;protein_coding;
ENSMUSG00000037822;Smim14;protein_coding;
ENSMUSG00000037845;Fdxacb1;protein_coding;
ENSMUSG00000037851;Iars;protein_coding;
ENSMUSG00000037857;Nufip2;protein_coding;
ENSMUSG00000037876;Jmjd1c;protein_coding;
ENSMUSG00000037896;Rcor1;protein_coding;
ENSMUSG00000037916;Ndufv1;protein_coding;
ENSMUSG00000037933;Bicd2;protein_coding;
ENSMUSG00000037935;Smarce1;protein_coding;
ENSMUSG00000037938;Chchd5;protein_coding;
ENSMUSG00000037949;Ano10;protein_coding;
ENSMUSG00000037957;Wdr20;protein_coding;
ENSMUSG00000037958;Ccdc55;protein_coding;
ENSMUSG00000037965;Zc3h7a;protein_coding;
ENSMUSG00000037966;Ninj1;protein_coding;
ENSMUSG00000037992;Rara;protein_coding;
ENSMUSG00000037993;Dhx38;protein_coding;
ENSMUSG00000038000;Acd;protein_coding;
ENSMUSG00000038002;Cramp1l;protein_coding;
ENSMUSG00000038005;2700029M09Rik;protein_coding;
ENSMUSG00000038013;Wipf2;protein_coding;
ENSMUSG00000038014;Fam120a;protein_coding;
ENSMUSG00000038024;Dennd4c;protein_coding;
ENSMUSG00000038039;Gcc2;protein_coding;
ENSMUSG00000038046;Rnmtl1;protein_coding;
ENSMUSG00000038055;Dexi;protein_coding;
ENSMUSG00000038056;Kmt2c;protein_coding;
ENSMUSG00000038080;Kdm1b;protein_coding;
ENSMUSG00000038084;Opa1;protein_coding;
ENSMUSG00000038095;Sbno1;protein_coding;
ENSMUSG00000038102;Trappc11;protein_coding;
ENSMUSG00000038116;Phf20;protein_coding;
ENSMUSG00000038121;Fam210a;protein_coding;
ENSMUSG00000038127;Ccdc50;protein_coding;
ENSMUSG00000038145;Snrk;protein_coding;
ENSMUSG00000038150;Ormdl3;protein_coding;
ENSMUSG00000038160;Atg5;protein_coding;
ENSMUSG00000038181;Chpf2;protein_coding;
ENSMUSG00000038206;Fbxo8;protein_coding;
ENSMUSG00000038212;Hiatl1;protein_coding;
ENSMUSG00000038240;Pdss2;protein_coding;
ENSMUSG00000038250;Usp38;protein_coding;
ENSMUSG00000038268;Ovca2;protein_coding;
ENSMUSG00000038274;Fau;protein_coding;
ENSMUSG00000038279;Nop2;protein_coding;
ENSMUSG00000038290;Smg6;protein_coding;
ENSMUSG00000038299;Wdr36;protein_coding;
ENSMUSG00000038302;Lace1;protein_coding;
ENSMUSG00000038312;Edem2;protein_coding;
ENSMUSG00000038324;Trpc4ap;protein_coding;
ENSMUSG00000038335;Tsr1;protein_coding;
ENSMUSG00000038344;Txlng;protein_coding;
ENSMUSG00000038346;Zfp384;protein_coding;
ENSMUSG00000038368;Focad;protein_coding;
ENSMUSG00000038369;Ncoa6;protein_coding;
ENSMUSG00000038374;Rbm8a;protein_coding;
ENSMUSG00000038383;Pigu;protein_coding;
ENSMUSG00000038384;Setd1b;protein_coding;
ENSMUSG00000038387;Rras;protein_coding;
ENSMUSG00000038388;Mpp6;protein_coding;
ENSMUSG00000038406;Scaf1;protein_coding;
ENSMUSG00000038412;Higd1a;protein_coding;
ENSMUSG00000038416;Cdc16;protein_coding;
ENSMUSG00000038417;Fig4;protein_coding;
ENSMUSG00000038429;Usp5;protein_coding;
ENSMUSG00000038446;Cdc40;protein_coding;
ENSMUSG00000038459;Abhd17c;protein_coding;
ENSMUSG00000038462;Uqcrfs1;protein_coding;
ENSMUSG00000038467;Chmp4b;protein_coding;
ENSMUSG00000038482;Tfdp1;protein_coding;
ENSMUSG00000038489;Polr2l;protein_coding;
ENSMUSG00000038495;Otud7b;protein_coding;
ENSMUSG00000038502;Ptov1;protein_coding;
ENSMUSG00000038503;Mesdc2;protein_coding;
ENSMUSG00000038506;Dcun1d2;protein_coding;
ENSMUSG00000038510;Rpf2;protein_coding;
ENSMUSG00000038520;Tbc1d17;protein_coding;
ENSMUSG00000038533;Cbfa2t2;protein_coding;
ENSMUSG00000038538;Ubn2;protein_coding;
ENSMUSG00000038542;Pcid2;protein_coding;
ENSMUSG00000038563;Eftud1;protein_coding;
ENSMUSG00000038569;Rad9b;protein_coding;
ENSMUSG00000038611;Phrf1;protein_coding;
ENSMUSG00000038612;Mcl1;protein_coding;
ENSMUSG00000038615;Nfe2l1;protein_coding;
ENSMUSG00000038619;Ensa;protein_coding;
ENSMUSG00000038622;Med30;protein_coding;
ENSMUSG00000038628;Polr3k;protein_coding;
ENSMUSG00000038646;Fam103a1;protein_coding;
ENSMUSG00000038650;Rnh1;protein_coding;
ENSMUSG00000038658;Ric1;protein_coding;
ENSMUSG00000038664;Herc1;protein_coding;
ENSMUSG00000038671;Arfrp1;protein_coding;
ENSMUSG00000038683;Pak1ip1;protein_coding;
ENSMUSG00000038685;Rtel1;protein_coding;
ENSMUSG00000038690;Atp5j2;protein_coding;
ENSMUSG00000038695;Josd2;protein_coding;
ENSMUSG00000038696;Mapkap1;protein_coding;
ENSMUSG00000038697;Taf5l;protein_coding;
ENSMUSG00000038705;Gmeb2;protein_coding;
ENSMUSG00000038708;Golga4;protein_coding;
ENSMUSG00000038712;Fam63a;protein_coding;
ENSMUSG00000038717;Atp5l;protein_coding;
ENSMUSG00000038722;Bud31;protein_coding;
ENSMUSG00000038733;Wdr26;protein_coding;
ENSMUSG00000038736;Nudcd1;protein_coding;
ENSMUSG00000038762;Abcf1;protein_coding;
ENSMUSG00000038773;Kdm3b;protein_coding;
ENSMUSG00000038774;Ascc3;protein_coding;
ENSMUSG00000038780;Smurf1;protein_coding;
ENSMUSG00000038784;Cnot4;protein_coding;
ENSMUSG00000038803;Ost4;protein_coding;
ENSMUSG00000038806;Sde2;protein_coding;
ENSMUSG00000038812;Trmt112;protein_coding;
ENSMUSG00000038816;Ctnnal1;protein_coding;
ENSMUSG00000038828;Tmem214;protein_coding;
ENSMUSG00000038838;Vars2;protein_coding;
ENSMUSG00000038844;Kif16b;protein_coding;
ENSMUSG00000038845;Phb;protein_coding;
ENSMUSG00000038848;Ythdf1;protein_coding;
ENSMUSG00000038861;Pi4kb;protein_coding;
ENSMUSG00000038876;Rnf146;protein_coding;
ENSMUSG00000038880;Mrps34;protein_coding;
ENSMUSG00000038902;Pogz;protein_coding;
ENSMUSG00000038914;Dido1;protein_coding;
ENSMUSG00000038949;Cnst;protein_coding;
ENSMUSG00000038957;Edc3;protein_coding;
ENSMUSG00000038965;Ube2l3;protein_coding;
ENSMUSG00000038970;Lmtk2;protein_coding;
ENSMUSG00000038975;Rabggtb;protein_coding;
ENSMUSG00000038982;Bloc1s5;protein_coding;
ENSMUSG00000038990;Cables2;protein_coding;
ENSMUSG00000039000;Ube3c;protein_coding;
ENSMUSG00000039001;Rps21;protein_coding;
ENSMUSG00000039007;Cpq;protein_coding;
ENSMUSG00000039016;Timm8b;protein_coding;
ENSMUSG00000039018;Mtg1;protein_coding;
ENSMUSG00000039031;Arhgap18;protein_coding;
ENSMUSG00000039033;Tasp1;protein_coding;
ENSMUSG00000039041;Adrm1;protein_coding;
ENSMUSG00000039047;Pigk;protein_coding;
ENSMUSG00000039048;Foxred1;protein_coding;
ENSMUSG00000039050;Osbpl2;protein_coding;
ENSMUSG00000039065;Fam173b;protein_coding;
ENSMUSG00000039067;Psmd7;protein_coding;
ENSMUSG00000039068;Zzz3;protein_coding;
ENSMUSG00000039069;Mtg2;protein_coding;
ENSMUSG00000039105;Atp6v1g1;protein_coding;
ENSMUSG00000039108;Lsm14b;protein_coding;
ENSMUSG00000039117;Taf4a;protein_coding;
ENSMUSG00000039128;Cdc123;protein_coding;
ENSMUSG00000039130;Zc3hc1;protein_coding;
ENSMUSG00000039148;Sart1;protein_coding;
ENSMUSG00000039156;Stim2;protein_coding;
ENSMUSG00000039159;Ube2h;protein_coding;
ENSMUSG00000039163;Cmc1;protein_coding;
ENSMUSG00000039176;Polg;protein_coding;
ENSMUSG00000039182;AW209491;protein_coding;
ENSMUSG00000039191;Rbpj;protein_coding;
ENSMUSG00000039205;Ciz1;protein_coding;
ENSMUSG00000039210;Gpatch2;protein_coding;
ENSMUSG00000039218;Srrm2;protein_coding;
ENSMUSG00000039219;Arid4b;protein_coding;
ENSMUSG00000039221;Rpl22l1;protein_coding;
ENSMUSG00000039230;Tbcd;protein_coding;
ENSMUSG00000039233;Tbce;protein_coding;
ENSMUSG00000039242;B3galnt2;protein_coding;
ENSMUSG00000039244;E130309D02Rik;protein_coding;
ENSMUSG00000039253;Fn3krp;protein_coding;
ENSMUSG00000039263;Npepl1;protein_coding;
ENSMUSG00000039275;Foxk2;protein_coding;
ENSMUSG00000039285;Azi2;protein_coding;
ENSMUSG00000039307;Hexdc;protein_coding;
ENSMUSG00000039308;Ndst2;protein_coding;
ENSMUSG00000039318;Rab3gap2;protein_coding;
ENSMUSG00000039354;Smarcal1;protein_coding;
ENSMUSG00000039356;Exosc2;protein_coding;
ENSMUSG00000039357;Fut11;protein_coding;
ENSMUSG00000039361;Picalm;protein_coding;
ENSMUSG00000039367;Sec24c;protein_coding;
ENSMUSG00000039382;Wdr45;protein_coding;
ENSMUSG00000039414;Heatr5b;protein_coding;
ENSMUSG00000039427;Alg1;protein_coding;
ENSMUSG00000039428;Tmem135;protein_coding;
ENSMUSG00000039449;Prpf18;protein_coding;
ENSMUSG00000039452;Snx22;protein_coding;
ENSMUSG00000039456;Morc3;protein_coding;
ENSMUSG00000039458;Mtmr12;protein_coding;
ENSMUSG00000039461;Tcta;protein_coding;
ENSMUSG00000039463;Slc9a8;protein_coding;
ENSMUSG00000039473;Ubn1;protein_coding;
ENSMUSG00000039483;Asb6;protein_coding;
ENSMUSG00000039501;Znfx1;protein_coding;
ENSMUSG00000039515;Ppp2r4;protein_coding;
ENSMUSG00000039523;Cep104;protein_coding;
ENSMUSG00000039531;Zufsp;protein_coding;
ENSMUSG00000039536;Stau1;protein_coding;
ENSMUSG00000039568;Ubald1;protein_coding;
ENSMUSG00000039599;Fam149b;protein_coding;
ENSMUSG00000039615;Stub1;protein_coding;
ENSMUSG00000039630;Hnrnpu;protein_coding;
ENSMUSG00000039640;Mrpl12;protein_coding;
ENSMUSG00000039656;Rxrb;protein_coding;
ENSMUSG00000039662;Icmt;protein_coding;
ENSMUSG00000039670;Oxld1;protein_coding;
ENSMUSG00000039671;Zmynd8;protein_coding;
ENSMUSG00000039678;Tbc1d13;protein_coding;
ENSMUSG00000039680;Mrps6;protein_coding;
ENSMUSG00000039703;Nploc4;protein_coding;
ENSMUSG00000039725;2810408M09Rik;protein_coding;
ENSMUSG00000039737;Prkrip1;protein_coding;
ENSMUSG00000039753;Fbxl5;protein_coding;
ENSMUSG00000039754;Alkbh4;protein_coding;
ENSMUSG00000039756;Dnttip2;protein_coding;
ENSMUSG00000039759;Thap3;protein_coding;
ENSMUSG00000039768;Dnajc11;protein_coding;
ENSMUSG00000039770;Ypel5;protein_coding;
ENSMUSG00000039771;Polr2j;protein_coding;
ENSMUSG00000039795;Zfand1;protein_coding;
ENSMUSG00000039804;Ncoa5;protein_coding;
ENSMUSG00000039810;Zc3h10;protein_coding;
ENSMUSG00000039826;Trub2;protein_coding;
ENSMUSG00000039834;Zfp335;protein_coding;
ENSMUSG00000039840;Epg5;protein_coding;
ENSMUSG00000039844;Rapgef1;protein_coding;
ENSMUSG00000039849;Pcif1;protein_coding;
ENSMUSG00000039879;Heca;protein_coding;
ENSMUSG00000039887;Alg14;protein_coding;
ENSMUSG00000039901;9130011E15Rik;protein_coding;
ENSMUSG00000039908;Slc26a11;protein_coding;
ENSMUSG00000039910;Cited2;protein_coding;
ENSMUSG00000039917;Rhbdd2;protein_coding;
ENSMUSG00000039983;Ccdc32;protein_coding;
ENSMUSG00000039988;Ankrd13c;protein_coding;
ENSMUSG00000039990;Edrf1;protein_coding;
ENSMUSG00000040006;Ginm1;protein_coding;
ENSMUSG00000040007;Bahd1;protein_coding;
ENSMUSG00000040018;Cox15;protein_coding;
ENSMUSG00000040021;Lats1;protein_coding;
ENSMUSG00000040025;Ythdf2;protein_coding;
ENSMUSG00000040028;Elavl1;protein_coding;
ENSMUSG00000040029;Ipo8;protein_coding;
ENSMUSG00000040033;Stat2;protein_coding;
ENSMUSG00000040034;Nup43;protein_coding;
ENSMUSG00000040043;Rbms2;protein_coding;
ENSMUSG00000040048;Ndufb10;protein_coding;
ENSMUSG00000040102;Klhl42;protein_coding;
ENSMUSG00000040105;Ppapdc2;protein_coding;
ENSMUSG00000040112;Mrps35;protein_coding;
ENSMUSG00000040123;Zmym5;protein_coding;
ENSMUSG00000040128;Pnrc1;protein_coding;
ENSMUSG00000040167;Ikzf5;protein_coding;
ENSMUSG00000040174;Alkbh3;protein_coding;
ENSMUSG00000040188;Scamp2;protein_coding;
ENSMUSG00000040225;Prrc2c;protein_coding;
ENSMUSG00000040234;Tm7sf3;protein_coding;
